331,CONTINGENCY PLANNING,CP-11,"ALTERNATE COMMUNICATIONS PROTOCOLS",P0,0,0,0,0,2015-03-27 17:25:55,2015-03-27 17:25:55,0
332,CONTINGENCY PLANNING,CP-12,"SAFE MODE",P0,0,0,0,0,2015-03-27 17:25:55,2015-03-27 17:25:55,0
333,CONTINGENCY PLANNING,CP-13,"ALTERNATIVE SECURITY MECHANISMS",P0,0,0,0,0,2015-03-27 17:25:55,2015-03-27 17:25:55,0
334,IDENTIFICATION AND AUTHENTICATION,IA-1,"IDENTIFICATION AND AUTHENTICATION POLICY AND PROCEDURES",P1,1,1,1,0,2015-03-27 17:25:55,2015-03-27 17:25:55,0
335,IDENTIFICATION AND AUTHENTICATION,IA-2,"IDENTIFICATION AND AUTHENTICATION (ORGANIZATIONAL USERS)",P1,1,1,1,0,2015-03-27 17:25:55,2015-03-27 17:25:55,0
336,IDENTIFICATION AND AUTHENTICATION,IA-2 (1),"NETWORK ACCESS TO PRIVILEGED ACCOUNTS",,1,1,1,0,2015-03-27 17:25:55,2015-03-27 17:25:55,1
337,IDENTIFICATION AND AUTHENTICATION,IA-2 (2),"NETWORK ACCESS TO NON-PRIVILEGED ACCOUNTS",,0,1,1,0,2015-03-27 17:25:55,2015-03-27 17:25:55,1
338,IDENTIFICATION AND AUTHENTICATION,IA-2 (3),"LOCAL ACCESS TO PRIVILEGED ACCOUNTS",,0,1,1,0,2015-03-27 17:25:55,2015-03-27 17:25:55,1
339,IDENTIFICATION AND AUTHENTICATION,IA-2 (4),"LOCAL ACCESS TO NON-PRIVILEGED ACCOUNTS",,0,0,1,0,2015-03-27 17:25:55,2015-03-27 17:25:55,1
340,IDENTIFICATION AND AUTHENTICATION,IA-2 (5),"GROUP AUTHENTICATION",,0,0,0,0,2015-03-27 17:25:55,2015-03-27 17:25:55,1
341,IDENTIFICATION AND AUTHENTICATION,IA-2 (6),"NETWORK ACCESS TO PRIVILEGED ACCOUNTS - SEPARATE DEVICE",,0,0,0,0,2015-03-27 17:25:55,2015-03-27 17:25:55,1
342,IDENTIFICATION AND AUTHENTICATION,IA-2 (7),"NETWORK ACCESS TO NON-PRIVILEGED ACCOUNTS - SEPARATE DEVICE",,0,0,0,0,2015-03-27 17:25:55,2015-03-27 17:25:55,1
343,IDENTIFICATION AND AUTHENTICATION,IA-2 (8),"NETWORK ACCESS TO PRIVILEGED ACCOUNTS - REPLAY RESISTANT",,0,1,1,0,2015-03-27 17:25:55,2015-03-27 17:25:55,1
344,IDENTIFICATION AND AUTHENTICATION,IA-2 (9),"NETWORK ACCESS TO NON-PRIVILEGED ACCOUNTS - REPLAY RESISTANT",,0,0,1,0,2015-03-27 17:25:55,2015-03-27 17:25:55,1
345,IDENTIFICATION AND AUTHENTICATION,IA-2 (10),"SINGLE SIGN-ON",,0,0,0,0,2015-03-27 17:25:55,2015-03-27 17:25:55,1
346,IDENTIFICATION AND AUTHENTICATION,IA-2 (11),"REMOTE ACCESS  - SEPARATE DEVICE",,0,1,1,0,2015-03-27 17:25:55,2015-03-27 17:25:55,1
347,IDENTIFICATION AND AUTHENTICATION,IA-2 (12),"ACCEPTANCE OF PIV CREDENTIALS",,1,1,1,0,2015-03-27 17:25:55,2015-03-27 17:25:55,1
348,IDENTIFICATION AND AUTHENTICATION,IA-2 (13),"OUT-OF-BAND AUTHENTICATION",,0,0,0,0,2015-03-27 17:25:55,2015-03-27 17:25:55,1
349,IDENTIFICATION AND AUTHENTICATION,IA-3,"DEVICE IDENTIFICATION AND AUTHENTICATION",P1,0,1,1,0,2015-03-27 17:25:55,2015-03-27 17:25:55,0
350,IDENTIFICATION AND AUTHENTICATION,IA-3 (1),"CRYPTOGRAPHIC BIDIRECTIONAL AUTHENTICATION",,0,0,0,0,2015-03-27 17:25:55,2015-03-27 17:25:55,1
351,IDENTIFICATION AND AUTHENTICATION,IA-3 (2),"CRYPTOGRAPHIC BIDIRECTIONAL NETWORK AUTHENTICATION",,0,0,0,1,2015-03-27 17:25:55,2015-03-27 17:25:55,1
352,IDENTIFICATION AND AUTHENTICATION,IA-3 (3),"DYNAMIC ADDRESS ALLOCATION",,0,0,0,0,2015-03-27 17:25:55,2015-03-27 17:25:55,1
353,IDENTIFICATION AND AUTHENTICATION,IA-3 (4),"DEVICE ATTESTATION",,0,0,0,0,2015-03-27 17:25:55,2015-03-27 17:25:55,1
354,IDENTIFICATION AND AUTHENTICATION,IA-4,"IDENTIFIER MANAGEMENT",P1,1,1,1,0,2015-03-27 17:25:55,2015-03-27 17:25:55,0
355,IDENTIFICATION AND AUTHENTICATION,IA-4 (1),"PROHIBIT ACCOUNT IDENTIFIERS AS PUBLIC IDENTIFIERS",,0,0,0,0,2015-03-27 17:25:55,2015-03-27 17:25:55,1
356,IDENTIFICATION AND AUTHENTICATION,IA-4 (2),"SUPERVISOR AUTHORIZATION",,0,0,0,0,2015-03-27 17:25:55,2015-03-27 17:25:55,1
357,IDENTIFICATION AND AUTHENTICATION,IA-4 (3),"MULTIPLE FORMS OF CERTIFICATION",,0,0,0,0,2015-03-27 17:25:55,2015-03-27 17:25:55,1
358,IDENTIFICATION AND AUTHENTICATION,IA-4 (4),"IDENTIFY USER STATUS",,0,0,0,0,2015-03-27 17:25:55,2015-03-27 17:25:55,1
359,IDENTIFICATION AND AUTHENTICATION,IA-4 (5),"DYNAMIC MANAGEMENT",,0,0,0,0,2015-03-27 17:25:55,2015-03-27 17:25:55,1
360,IDENTIFICATION AND AUTHENTICATION,IA-4 (6),"CROSS-ORGANIZATION MANAGEMENT",,0,0,0,0,2015-03-27 17:25:55,2015-03-27 17:25:55,1
361,IDENTIFICATION AND AUTHENTICATION,IA-4 (7),"IN-PERSON REGISTRATION",,0,0,0,0,2015-03-27 17:25:55,2015-03-27 17:25:55,1
362,IDENTIFICATION AND AUTHENTICATION,IA-5,"AUTHENTICATOR MANAGEMENT",P1,1,1,1,0,2015-03-27 17:25:55,2015-03-27 17:25:55,0
363,IDENTIFICATION AND AUTHENTICATION,IA-5 (1),"PASSWORD-BASED AUTHENTICATION",,1,1,1,0,2015-03-27 17:25:55,2015-03-27 17:25:55,1
364,IDENTIFICATION AND AUTHENTICATION,IA-5 (2),"PKI-BASED AUTHENTICATION",,0,1,1,0,2015-03-27 17:25:55,2015-03-27 17:25:55,1
365,IDENTIFICATION AND AUTHENTICATION,IA-5 (3),"IN-PERSON OR TRUSTED THIRD-PARTY REGISTRATION",,0,1,1,0,2015-03-27 17:25:55,2015-03-27 17:25:55,1
366,IDENTIFICATION AND AUTHENTICATION,IA-5 (4),"AUTOMATED SUPPORT  FOR PASSWORD STRENGTH DETERMINATION",,0,0,0,0,2015-03-27 17:25:55,2015-03-27 17:25:55,1
367,IDENTIFICATION AND AUTHENTICATION,IA-5 (5),"CHANGE AUTHENTICATORS PRIOR TO DELIVERY",,0,0,0,0,2015-03-27 17:25:55,2015-03-27 17:25:55,1
368,IDENTIFICATION AND AUTHENTICATION,IA-5 (6),"PROTECTION OF AUTHENTICATORS",,0,0,0,0,2015-03-27 17:25:55,2015-03-27 17:25:55,1
369,IDENTIFICATION AND AUTHENTICATION,IA-5 (7),"NO EMBEDDED UNENCRYPTED STATIC AUTHENTICATORS",,0,0,0,0,2015-03-27 17:25:55,2015-03-27 17:25:55,1
370,IDENTIFICATION AND AUTHENTICATION,IA-5 (8),"MULTIPLE INFORMATION SYSTEM ACCOUNTS",,0,0,0,0,2015-03-27 17:25:55,2015-03-27 17:25:55,1
371,IDENTIFICATION AND AUTHENTICATION,IA-5 (9),"CROSS-ORGANIZATION CREDENTIAL MANAGEMENT",,0,0,0,0,2015-03-27 17:25:55,2015-03-27 17:25:55,1
372,IDENTIFICATION AND AUTHENTICATION,IA-5 (10),"DYNAMIC CREDENTIAL ASSOCIATION",,0,0,0,0,2015-03-27 17:25:55,2015-03-27 17:25:55,1
373,IDENTIFICATION AND AUTHENTICATION,IA-5 (11),"HARDWARE TOKEN-BASED AUTHENTICATION",,1,1,1,0,2015-03-27 17:25:55,2015-03-27 17:25:55,1
374,IDENTIFICATION AND AUTHENTICATION,IA-5 (12),"BIOMETRIC-BASED AUTHENTICATION",,0,0,0,0,2015-03-27 17:25:55,2015-03-27 17:25:55,1
375,IDENTIFICATION AND AUTHENTICATION,IA-5 (13),"EXPIRATION OF CACHED AUTHENTICATORS",,0,0,0,0,2015-03-27 17:25:55,2015-03-27 17:25:55,1
376,IDENTIFICATION AND AUTHENTICATION,IA-5 (14),"MANAGING CONTENT OF PKI TRUST STORES",,0,0,0,0,2015-03-27 17:25:55,2015-03-27 17:25:55,1
377,IDENTIFICATION AND AUTHENTICATION,IA-5 (15),"FICAM-APPROVED PRODUCTS AND SERVICES",,0,0,0,0,2015-03-27 17:25:55,2015-03-27 17:25:55,1
378,IDENTIFICATION AND AUTHENTICATION,IA-6,"AUTHENTICATOR FEEDBACK",P2,1,1,1,0,2015-03-27 17:25:55,2015-03-27 17:25:55,0
379,IDENTIFICATION AND AUTHENTICATION,IA-7,"CRYPTOGRAPHIC MODULE AUTHENTICATION",P1,1,1,1,0,2015-03-27 17:25:55,2015-03-27 17:25:55,0
380,IDENTIFICATION AND AUTHENTICATION,IA-8,"IDENTIFICATION AND AUTHENTICATION (NON-ORGANIZATIONAL USERS)",P1,1,1,1,0,2015-03-27 17:25:55,2015-03-27 17:25:55,0
381,IDENTIFICATION AND AUTHENTICATION,IA-8 (1),"ACCEPTANCE OF PIV CREDENTIALS FROM OTHER AGENCIES",,1,1,1,0,2015-03-27 17:25:55,2015-03-27 17:25:55,1
382,IDENTIFICATION AND AUTHENTICATION,IA-8 (2),"ACCEPTANCE OF THIRD-PARTY CREDENTIALS",,1,1,1,0,2015-03-27 17:25:55,2015-03-27 17:25:55,1
383,IDENTIFICATION AND AUTHENTICATION,IA-8 (3),"USE OF FICAM-APPROVED PRODUCTS",,1,1,1,0,2015-03-27 17:25:55,2015-03-27 17:25:55,1
384,IDENTIFICATION AND AUTHENTICATION,IA-8 (4),"USE OF FICAM-ISSUED PROFILES",,1,1,1,0,2015-03-27 17:25:55,2015-03-27 17:25:55,1
385,IDENTIFICATION AND AUTHENTICATION,IA-8 (5),"ACCEPTANCE OF PIV-I CREDENTIALS",,0,0,0,0,2015-03-27 17:25:55,2015-03-27 17:25:55,1
386,IDENTIFICATION AND AUTHENTICATION,IA-9,"SERVICE IDENTIFICATION AND AUTHENTICATION",P0,0,0,0,0,2015-03-27 17:25:55,2015-03-27 17:25:55,0
387,IDENTIFICATION AND AUTHENTICATION,IA-9 (1),"INFORMATION EXCHANGE",,0,0,0,0,2015-03-27 17:25:55,2015-03-27 17:25:55,1
388,IDENTIFICATION AND AUTHENTICATION,IA-9 (2),"TRANSMISSION OF DECISIONS",,0,0,0,0,2015-03-27 17:25:55,2015-03-27 17:25:55,1
389,IDENTIFICATION AND AUTHENTICATION,IA-10,"ADAPTIVE IDENTIFICATION AND AUTHENTICATION",P0,0,0,0,0,2015-03-27 17:25:55,2015-03-27 17:25:55,0
390,IDENTIFICATION AND AUTHENTICATION,IA-11,"RE-AUTHENTICATION",P0,0,0,0,0,2015-03-27 17:25:55,2015-03-27 17:25:55,0
391,INCIDENT RESPONSE,IR-1,"INCIDENT RESPONSE POLICY AND PROCEDURES",P1,1,1,1,0,2015-03-27 17:25:55,2015-03-27 17:25:55,0
392,INCIDENT RESPONSE,IR-2,"INCIDENT RESPONSE TRAINING",P2,1,1,1,0,2015-03-27 17:25:55,2015-03-27 17:25:55,0
393,INCIDENT RESPONSE,IR-2 (1),"SIMULATED EVENTS",,0,0,1,0,2015-03-27 17:25:55,2015-03-27 17:25:55,1
394,INCIDENT RESPONSE,IR-2 (2),"AUTOMATED TRAINING ENVIRONMENTS",,0,0,1,0,2015-03-27 17:25:55,2015-03-27 17:25:55,1
395,INCIDENT RESPONSE,IR-3,"INCIDENT RESPONSE TESTING",P2,0,1,1,0,2015-03-27 17:25:55,2015-03-27 17:25:55,0
396,INCIDENT RESPONSE,IR-3 (1),"AUTOMATED TESTING",,0,0,0,0,2015-03-27 17:25:55,2015-03-27 17:25:55,1
397,INCIDENT RESPONSE,IR-3 (2),"COORDINATION WITH RELATED PLANS",,0,1,1,0,2015-03-27 17:25:55,2015-03-27 17:25:55,1
398,INCIDENT RESPONSE,IR-4,"INCIDENT HANDLING",P1,1,1,1,0,2015-03-27 17:25:55,2015-03-27 17:25:55,0
399,INCIDENT RESPONSE,IR-4 (1),"AUTOMATED INCIDENT HANDLING PROCESSES",,0,1,1,0,2015-03-27 17:25:55,2015-03-27 17:25:55,1
400,INCIDENT RESPONSE,IR-4 (2),"DYNAMIC RECONFIGURATION",,0,0,0,0,2015-03-27 17:25:55,2015-03-27 17:25:55,1
401,INCIDENT RESPONSE,IR-4 (3),"CONTINUITY OF OPERATIONS",,0,0,0,0,2015-03-27 17:25:55,2015-03-27 17:25:55,1
402,INCIDENT RESPONSE,IR-4 (4),"INFORMATION CORRELATION",,0,0,1,0,2015-03-27 17:25:55,2015-03-27 17:25:55,1
403,INCIDENT RESPONSE,IR-4 (5),"AUTOMATIC DISABLING OF INFORMATION SYSTEM",,0,0,0,0,2015-03-27 17:25:55,2015-03-27 17:25:55,1
404,INCIDENT RESPONSE,IR-4 (6),"INSIDER THREATS - SPECIFIC CAPABILITIES",,0,0,0,0,2015-03-27 17:25:55,2015-03-27 17:25:55,1
405,INCIDENT RESPONSE,IR-4 (7),"INSIDER THREATS - INTRA-ORGANIZATION COORDINATION",,0,0,0,0,2015-03-27 17:25:55,2015-03-27 17:25:55,1
406,INCIDENT RESPONSE,IR-4 (8),"CORRELATION WITH EXTERNAL ORGANIZATIONS",,0,0,0,0,2015-03-27 17:25:55,2015-03-27 17:25:55,1
407,INCIDENT RESPONSE,IR-4 (9),"DYNAMIC RESPONSE CAPABILITY",,0,0,0,0,2015-03-27 17:25:55,2015-03-27 17:25:55,1
408,INCIDENT RESPONSE,IR-4 (10),"SUPPLY CHAIN COORDINATION",,0,0,0,0,2015-03-27 17:25:55,2015-03-27 17:25:55,1
409,INCIDENT RESPONSE,IR-5,"INCIDENT MONITORING",P1,1,1,1,0,2015-03-27 17:25:55,2015-03-27 17:25:55,0
410,INCIDENT RESPONSE,IR-5 (1),"AUTOMATED TRACKING / DATA COLLECTION / ANALYSIS",,0,0,1,0,2015-03-27 17:25:55,2015-03-27 17:25:55,1
411,INCIDENT RESPONSE,IR-6,"INCIDENT REPORTING",P1,1,1,1,0,2015-03-27 17:25:55,2015-03-27 17:25:55,0
412,INCIDENT RESPONSE,IR-6 (1),"AUTOMATED REPORTING",,0,1,1,0,2015-03-27 17:25:55,2015-03-27 17:25:55,1
413,INCIDENT RESPONSE,IR-6 (2),"VULNERABILITIES RELATED TO INCIDENTS",,0,0,0,0,2015-03-27 17:25:55,2015-03-27 17:25:55,1
414,INCIDENT RESPONSE,IR-6 (3),"COORDINATION WITH SUPPLY CHAIN",,0,0,0,0,2015-03-27 17:25:55,2015-03-27 17:25:55,1
415,INCIDENT RESPONSE,IR-7,"INCIDENT RESPONSE ASSISTANCE",P2,1,1,1,0,2015-03-27 17:25:55,2015-03-27 17:25:55,0
416,INCIDENT RESPONSE,IR-7 (1),"AUTOMATION SUPPORT FOR AVAILABILITY OF INFORMATION / SUPPORT",,0,1,1,0,2015-03-27 17:25:55,2015-03-27 17:25:55,1
417,INCIDENT RESPONSE,IR-7 (2),"COORDINATION WITH EXTERNAL PROVIDERS",,0,0,0,0,2015-03-27 17:25:55,2015-03-27 17:25:55,1
418,INCIDENT RESPONSE,IR-8,"INCIDENT RESPONSE PLAN",P1,1,1,1,0,2015-03-27 17:25:55,2015-03-27 17:25:55,0
419,INCIDENT RESPONSE,IR-9,"INFORMATION SPILLAGE RESPONSE",P0,0,0,0,0,2015-03-27 17:25:55,2015-03-27 17:25:55,0
420,INCIDENT RESPONSE,IR-9 (1),"RESPONSIBLE PERSONNEL",,0,0,0,0,2015-03-27 17:25:55,2015-03-27 17:25:55,1
421,INCIDENT RESPONSE,IR-9 (2),"TRAINING",,0,0,0,0,2015-03-27 17:25:55,2015-03-27 17:25:55,1
422,INCIDENT RESPONSE,IR-9 (3),"POST-SPILL OPERATIONS",,0,0,0,0,2015-03-27 17:25:55,2015-03-27 17:25:55,1
423,INCIDENT RESPONSE,IR-9 (4),"EXPOSURE TO UNAUTHORIZED PERSONNEL",,0,0,0,0,2015-03-27 17:25:55,2015-03-27 17:25:55,1
424,INCIDENT RESPONSE,IR-10,"INTEGRATED INFORMATION SECURITY ANALYSIS TEAM",P0,0,0,0,0,2015-03-27 17:25:55,2015-03-27 17:25:55,0
425,MAINTENANCE,MA-1,"SYSTEM MAINTENANCE POLICY AND PROCEDURES",P1,1,1,1,0,2015-03-27 17:25:55,2015-03-27 17:25:55,0
426,MAINTENANCE,MA-2,"CONTROLLED MAINTENANCE",P2,1,1,1,0,2015-03-27 17:25:55,2015-03-27 17:25:55,0
427,MAINTENANCE,MA-2 (1),"RECORD CONTENT",,0,0,0,1,2015-03-27 17:25:55,2015-03-27 17:25:55,1
428,MAINTENANCE,MA-2 (2),"AUTOMATED MAINTENANCE ACTIVITIES",,0,0,1,0,2015-03-27 17:25:55,2015-03-27 17:25:55,1
429,MAINTENANCE,MA-3,"MAINTENANCE TOOLS",P3,0,1,1,0,2015-03-27 17:25:55,2015-03-27 17:25:55,0
430,MAINTENANCE,MA-3 (1),"INSPECT TOOLS",,0,1,1,0,2015-03-27 17:25:55,2015-03-27 17:25:55,1
431,MAINTENANCE,MA-3 (2),"INSPECT MEDIA",,0,1,1,0,2015-03-27 17:25:55,2015-03-27 17:25:55,1
432,MAINTENANCE,MA-3 (3),"PREVENT UNAUTHORIZED REMOVAL",,0,0,1,0,2015-03-27 17:25:55,2015-03-27 17:25:55,1
433,MAINTENANCE,MA-3 (4),"RESTRICTED TOOL USE",,0,0,0,0,2015-03-27 17:25:55,2015-03-27 17:25:55,1
434,MAINTENANCE,MA-4,"NONLOCAL MAINTENANCE",P2,1,1,1,0,2015-03-27 17:25:55,2015-03-27 17:25:55,0
435,MAINTENANCE,MA-4 (1),"AUDITING AND REVIEW",,0,0,0,0,2015-03-27 17:25:55,2015-03-27 17:25:55,1
436,MAINTENANCE,MA-4 (2),"DOCUMENT NONLOCAL MAINTENANCE",,0,1,1,0,2015-03-27 17:25:55,2015-03-27 17:25:55,1
437,MAINTENANCE,MA-4 (3),"COMPARABLE SECURITY / SANITIZATION",,0,0,1,0,2015-03-27 17:25:55,2015-03-27 17:25:55,1
438,MAINTENANCE,MA-4 (4),"AUTHENTICATION / SEPARATION OF MAINTENANCE SESSIONS",,0,0,0,0,2015-03-27 17:25:55,2015-03-27 17:25:55,1
439,MAINTENANCE,MA-4 (5),"APPROVALS AND NOTIFICATIONS",,0,0,0,0,2015-03-27 17:25:55,2015-03-27 17:25:55,1
440,MAINTENANCE,MA-4 (6),"CRYPTOGRAPHIC PROTECTION",,0,0,0,0,2015-03-27 17:25:55,2015-03-27 17:25:55,1
441,MAINTENANCE,MA-4 (7),"REMOTE DISCONNECT VERIFICATION",,0,0,0,0,2015-03-27 17:25:55,2015-03-27 17:25:55,1
442,MAINTENANCE,MA-5,"MAINTENANCE PERSONNEL",P2,1,1,1,0,2015-03-27 17:25:55,2015-03-27 17:25:55,0
443,MAINTENANCE,MA-5 (1),"INDIVIDUALS WITHOUT APPROPRIATE ACCESS",,0,0,1,0,2015-03-27 17:25:55,2015-03-27 17:25:55,1
444,MAINTENANCE,MA-5 (2),"SECURITY CLEARANCES FOR CLASSIFIED SYSTEMS",,0,0,0,0,2015-03-27 17:25:55,2015-03-27 17:25:55,1
445,MAINTENANCE,MA-5 (3),"CITIZENSHIP REQUIREMENTS FOR CLASSIFIED SYSTEMS",,0,0,0,0,2015-03-27 17:25:55,2015-03-27 17:25:55,1
446,MAINTENANCE,MA-5 (4),"FOREIGN NATIONALS",,0,0,0,0,2015-03-27 17:25:55,2015-03-27 17:25:55,1
447,MAINTENANCE,MA-5 (5),"NONSYSTEM-RELATED MAINTENANCE",,0,0,0,0,2015-03-27 17:25:55,2015-03-27 17:25:55,1
448,MAINTENANCE,MA-6,"TIMELY MAINTENANCE",P2,0,1,1,0,2015-03-27 17:25:55,2015-03-27 17:25:55,0
449,MAINTENANCE,MA-6 (1),"PREVENTIVE MAINTENANCE",,0,0,0,0,2015-03-27 17:25:55,2015-03-27 17:25:55,1
450,MAINTENANCE,MA-6 (2),"PREDICTIVE MAINTENANCE",,0,0,0,0,2015-03-27 17:25:55,2015-03-27 17:25:55,1
451,MAINTENANCE,MA-6 (3),"AUTOMATED SUPPORT FOR PREDICTIVE MAINTENANCE",,0,0,0,0,2015-03-27 17:25:55,2015-03-27 17:25:55,1
452,MEDIA PROTECTION,MP-1,"MEDIA PROTECTION POLICY AND PROCEDURES",P1,1,1,1,0,2015-03-27 17:25:55,2015-03-27 17:25:55,0
453,MEDIA PROTECTION,MP-2,"MEDIA ACCESS",P1,1,1,1,0,2015-03-27 17:25:55,2015-03-27 17:25:55,0
454,MEDIA PROTECTION,MP-2 (1),"AUTOMATED RESTRICTED ACCESS",,0,0,0,1,2015-03-27 17:25:55,2015-03-27 17:25:55,1
455,MEDIA PROTECTION,MP-2 (2),"CRYPTOGRAPHIC PROTECTION",,0,0,0,1,2015-03-27 17:25:55,2015-03-27 17:25:55,1
456,MEDIA PROTECTION,MP-3,"MEDIA MARKING",P2,0,1,1,0,2015-03-27 17:25:55,2015-03-27 17:25:55,0
457,MEDIA PROTECTION,MP-4,"MEDIA STORAGE",P1,0,1,1,0,2015-03-27 17:25:55,2015-03-27 17:25:55,0
458,MEDIA PROTECTION,MP-4 (1),"CRYPTOGRAPHIC PROTECTION",,0,0,0,1,2015-03-27 17:25:55,2015-03-27 17:25:55,1
459,MEDIA PROTECTION,MP-4 (2),"AUTOMATED RESTRICTED ACCESS",,0,0,0,0,2015-03-27 17:25:55,2015-03-27 17:25:55,1
460,MEDIA PROTECTION,MP-5,"MEDIA TRANSPORT",P1,0,1,1,0,2015-03-27 17:25:55,2015-03-27 17:25:55,0
461,MEDIA PROTECTION,MP-5 (1),"PROTECTION OUTSIDE OF CONTROLLED AREAS",,0,0,0,1,2015-03-27 17:25:55,2015-03-27 17:25:55,1
462,MEDIA PROTECTION,MP-5 (2),"DOCUMENTATION OF ACTIVITIES",,0,0,0,1,2015-03-27 17:25:55,2015-03-27 17:25:55,1
463,MEDIA PROTECTION,MP-5 (3),"CUSTODIANS",,0,0,0,0,2015-03-27 17:25:55,2015-03-27 17:25:55,1
464,MEDIA PROTECTION,MP-5 (4),"CRYPTOGRAPHIC PROTECTION",,0,1,1,0,2015-03-27 17:25:55,2015-03-27 17:25:55,1
465,MEDIA PROTECTION,MP-6,"MEDIA SANITIZATION",P1,1,1,1,0,2015-03-27 17:25:55,2015-03-27 17:25:55,0
466,MEDIA PROTECTION,MP-6 (1),"REVIEW / APPROVE / TRACK / DOCUMENT / VERIFY",,0,0,1,0,2015-03-27 17:25:55,2015-03-27 17:25:55,1
467,MEDIA PROTECTION,MP-6 (2),"EQUIPMENT TESTING",,0,0,1,0,2015-03-27 17:25:55,2015-03-27 17:25:55,1
468,MEDIA PROTECTION,MP-6 (3),"NONDESTRUCTIVE TECHNIQUES",,0,0,1,0,2015-03-27 17:25:55,2015-03-27 17:25:55,1
469,MEDIA PROTECTION,MP-6 (4),"CONTROLLED UNCLASSIFIED INFORMATION",,0,0,0,1,2015-03-27 17:25:55,2015-03-27 17:25:55,1
470,MEDIA PROTECTION,MP-6 (5),"CLASSIFIED INFORMATION",,0,0,0,1,2015-03-27 17:25:55,2015-03-27 17:25:55,1
471,MEDIA PROTECTION,MP-6 (6),"MEDIA DESTRUCTION",,0,0,0,1,2015-03-27 17:25:55,2015-03-27 17:25:55,1
472,MEDIA PROTECTION,MP-6 (7),"DUAL AUTHORIZATION",,0,0,0,0,2015-03-27 17:25:55,2015-03-27 17:25:55,1
473,MEDIA PROTECTION,MP-6 (8),"REMOTE PURGING / WIPING OF INFORMATION",,0,0,0,0,2015-03-27 17:25:55,2015-03-27 17:25:55,1
474,MEDIA PROTECTION,MP-7,"MEDIA USE",P1,1,1,1,0,2015-03-27 17:25:55,2015-03-27 17:25:55,0
475,MEDIA PROTECTION,MP-7 (1),"PROHIBIT USE WITHOUT OWNER",,0,1,1,0,2015-03-27 17:25:55,2015-03-27 17:25:55,1
476,MEDIA PROTECTION,MP-7 (2),"PROHIBIT USE OF SANITIZATION-RESISTANT MEDIA",,0,0,0,0,2015-03-27 17:25:55,2015-03-27 17:25:55,1
477,MEDIA PROTECTION,MP-8,"MEDIA DOWNGRADING",P0,0,0,0,0,2015-03-27 17:25:55,2015-03-27 17:25:55,0
478,MEDIA PROTECTION,MP-8 (1),"DOCUMENTATION OF PROCESS",,0,0,0,0,2015-03-27 17:25:55,2015-03-27 17:25:55,1
479,MEDIA PROTECTION,MP-8 (2),"EQUIPMENT TESTING",,0,0,0,0,2015-03-27 17:25:55,2015-03-27 17:25:55,1
480,MEDIA PROTECTION,MP-8 (3),"CONTROLLED UNCLASSIFIED INFORMATION",,0,0,0,0,2015-03-27 17:25:55,2015-03-27 17:25:55,1
481,MEDIA PROTECTION,MP-8 (4),"CLASSIFIED INFORMATION",,0,0,0,0,2015-03-27 17:25:55,2015-03-27 17:25:55,1
482,PHYSICAL AND ENVIRONMENTAL PROTECTION,PE-1,"PHYSICAL AND ENVIRONMENTAL PROTECTION POLICY AND PROCEDURES",P1,1,1,1,0,2015-03-27 17:25:55,2015-03-27 17:25:55,0
483,PHYSICAL AND ENVIRONMENTAL PROTECTION,PE-2,"PHYSICAL ACCESS AUTHORIZATIONS",P1,1,1,1,0,2015-03-27 17:25:55,2015-03-27 17:25:55,0
484,PHYSICAL AND ENVIRONMENTAL PROTECTION,PE-2 (1),"ACCESS BY POSITION / ROLE",,0,0,0,0,2015-03-27 17:25:55,2015-03-27 17:25:55,1
485,PHYSICAL AND ENVIRONMENTAL PROTECTION,PE-2 (2),"TWO FORMS OF IDENTIFICATION",,0,0,0,0,2015-03-27 17:25:55,2015-03-27 17:25:55,1
486,PHYSICAL AND ENVIRONMENTAL PROTECTION,PE-2 (3),"RESTRICT UNESCORTED ACCESS",,0,0,0,0,2015-03-27 17:25:55,2015-03-27 17:25:55,1
487,PHYSICAL AND ENVIRONMENTAL PROTECTION,PE-3,"PHYSICAL ACCESS CONTROL",P1,1,1,1,0,2015-03-27 17:25:55,2015-03-27 17:25:55,0
488,PHYSICAL AND ENVIRONMENTAL PROTECTION,PE-3 (1),"INFORMATION SYSTEM ACCESS",,0,0,1,0,2015-03-27 17:25:55,2015-03-27 17:25:55,1
489,PHYSICAL AND ENVIRONMENTAL PROTECTION,PE-3 (2),"FACILITY / INFORMATION SYSTEM BOUNDARIES",,0,0,0,0,2015-03-27 17:25:55,2015-03-27 17:25:55,1
490,PHYSICAL AND ENVIRONMENTAL PROTECTION,PE-3 (3),"CONTINUOUS GUARDS / ALARMS / MONITORING",,0,0,0,0,2015-03-27 17:25:55,2015-03-27 17:25:55,1
491,PHYSICAL AND ENVIRONMENTAL PROTECTION,PE-3 (4),"LOCKABLE CASINGS",,0,0,0,0,2015-03-27 17:25:55,2015-03-27 17:25:55,1
492,PHYSICAL AND ENVIRONMENTAL PROTECTION,PE-3 (5),"TAMPER PROTECTION",,0,0,0,0,2015-03-27 17:25:55,2015-03-27 17:25:55,1
493,PHYSICAL AND ENVIRONMENTAL PROTECTION,PE-3 (6),"FACILITY PENETRATION TESTING",,0,0,0,0,2015-03-27 17:25:55,2015-03-27 17:25:55,1
